,New York,Los Angeles,Chicago,Houston,Phoenix,Philadelphia,San Francisco,Boston,Seattle,Atlanta,Dallas,Denver,Miami,Washington DC,Toronto,Montreal,Vancouver,Mexico City,Guadalajara,Monterrey,Havana,Sao Paulo,Rio de Janeiro,Brasilia,Buenos Aires,Lima,Bogota,Medellin,Santiago,Caracas,Quito,Montevideo,London,Paris,Berlin,Madrid,Barcelona,Rome,Milan,Amsterdam,Brussels,Vienna,Munich,Zurich,Prague,Warsaw,Budapest,Bucharest,Athens,Stockholm,Copenhagen,Dublin,Lisbon,Kyiv,Moscow,St Petersburg,Istanbul,Ankara,Cairo,Tehran,Baghdad,Riyadh,Jeddah,Dubai,Abu Dhabi,Doha,Amman,Beirut,Jerusalem,Tel Aviv,Casablanca,Algiers,Tunis,Lagos,Kinshasa,Johannesburg,Cape Town,Nairobi,Addis Ababa,Dar es Salaam,Accra,Abidjan,Dakar,Luanda,Khartoum,Mumbai,Delhi,Kolkata,Chennai,Bangalore,Hyderabad,Karachi,Lahore,Islamabad,Dhaka,Colombo,Kathmandu,Tokyo,Osaka,Seoul,Beijing,Shanghai,Guangzhou,Shenzhen,Chengdu,Wuhan,Chongqing,Tianjin,Hong Kong,Taipei,Jakarta,Manila,Bangkok,Singapore,Kuala Lumpur,Ho Chi Minh City,Hanoi,Yangon,Phnom Penh,Sydney,Melbourne,Brisbane,Perth,Auckland
Shanghai,0.6772462762833118,0.6843890727149244,0.677600424763126,0.742312600002335,0.7597068744836374,0.7520699799577804,0.6571909555183919,0.7273818291823795,0.7758363665601044,0.7040819337504387,0.7383971340930344,0.8101197493281881,0.7589354764261532,0.7996219915323788,0.6669241450675636,0.7074644597759379,0.7086595631986773,0.7177797621155824,0.6817077663972837,0.6712319311144457,0.6589236131016871,0.5340707549088145,0.6349229091849589,0.739175884604593,0.588895094738477,0.6675986862968886,0.6803217810921612,0.7938729297638673,0.7512786911722658,0.6675779762389642,0.7361440067374643,0.7543899382318612,0.6059191466657163,0.5692688026134055,0.6895545133196843,0.6580509630864995,0.6379089774826356,0.6931242055087448,0.6483603650969016,0.6246330200113274,0.7057396993433009,0.6988498938581451,0.6052465576164836,0.6650596954970859,0.6228139112688891,0.6391605066536944,0.5672715240430897,0.5671164972237749,0.671659236271412,0.5848420037135763,0.685028442542968,0.704496674967151,0.8371281858739724,0.6605767083136108,0.5661599311185234,0.5716763567044377,0.5620895105785134,0.7110556334940523,0.6642188216835556,0.7316285108466476,0.7565115237670507,0.5970790895871095,0.6176243694602472,0.5768226514139085,0.5455526356691165,0.6238689813749141,0.662927093782214,0.7768795007219017,0.7673071553798996,0.6581453689802721,0.6722636449497255,0.8190223690629748,0.7395423340623839,0.7572236090007426,0.7241779696995763,0.6284821811378575,0.6934324992855319,0.6868989826254432,0.6888299434214258,0.6816117956729184,0.7323729725242092,0.7403040264309788,0.7540733659028296,0.6975197303017988,0.6557919865437525,0.612777498686186,0.6639762031664822,0.6097267509888744,0.5863826855390597,0.5784301068993118,0.5995064152072254,0.6665944804768984,0.7110871334495389,0.7489318438321146,0.6650605963325598,0.6865530406307887,0.6653359472354374,0.4467227259653769,0.47808732156144196,0.4821453594497237,0.2808077753871897,0.0,0.21324347521313414,0.2077189525134232,0.30588771882304466,0.32498091362235093,0.2936157899004883,0.2837419586315644,0.2642487482340732,0.33291981366410206,0.5880096330686923,0.5832199482389602,0.5339661614183137,0.4527715181820787,0.5228883288373611,0.610785902854601,0.49300447452839935,0.6416166333898556,0.5468354697818842,0.5945658651188743,0.6445129695740845,0.6886928287523868,0.6946984344158766,0.6524437895712014
Guangzhou,0.7807520705628274,0.7445108177501739,0.7281012660292796,0.7553052784751241,0.8034354302894791,0.7686748946523743,0.7221840982700443,0.7532177648775791,0.800959889560511,0.6863573664599616,0.7778313690076493,0.8170782964884653,0.8008375042335739,0.8343786854204635,0.6985289945193742,0.7431725452345617,0.6877267763702015,0.7664732551220449,0.6521519306572799,0.7012686223902727,0.7420490823392221,0.620221056817048,0.6984956019598276,0.7920341906038085,0.6383263072039311,0.7472128359415771,0.751880538302485,0.8555162176454438,0.7930719641269088,0.7437471496344543,0.7452117463123504,0.804949344892633,0.7194747521912738,0.7080841482551663,0.792368869118901,0.7333694885833948,0.6516525299633447,0.7883581355805225,0.6837483049248576,0.7017029618996034,0.8066946541473834,0.7758760259962525,0.6645058081444554,0.7467623556869095,0.7353972472310513,0.769971601819126,0.6847081686113128,0.6348667942433552,0.684057846528757,0.6960127828331577,0.7298353511391004,0.7802313185015886,0.93639145265877,0.6870748996118949,0.6762862719533735,0.6173723293175306,0.6229783370019607,0.7115863719561513,0.68195795194903,0.7613845188302979,0.7150876414669006,0.5856091561847161,0.5460295536576811,0.6545134585357315,0.6267721897477144,0.649668232765193,0.6733393182634633,0.7926123224446878,0.8432863074331525,0.7329702001560974,0.7565463167185197,0.8008223134327417,0.7381285587840114,0.7034881142223174,0.7321459581358951,0.6412311016325549,0.6722457106429272,0.6937175716002648,0.6972105951639143,0.6325291900437899,0.6960998245516263,0.7138039840433412,0.7682597596504841,0.6352105704364321,0.6776419565420961,0.6468505115882144,0.6135810308483411,0.535959268749144,0.5190379101441533,0.5341606230477955,0.5055435964905761,0.5618009841032603,0.5883799182641092,0.7031438880166305,0.5706639613879603,0.6970037180395972,0.6369975769628824,0.5510693466611122,0.4931532252907954,0.5003672321868076,0.31210887960789213,0.21324347521313414,0.0,0.2160135152197502,0.24935385167363466,0.25399302191906326,0.2490070597607711,0.20281745048650868,0.3706206060721047,0.3650496721299007,0.5858421055355604,0.5904502041396609,0.5342862445814922,0.5305418235874478,0.4887026353397329,0.6175715025177586,0.44610001546258604,0.5965389345905356,0.540091106892871,0.6236464666152799,0.667061868301462,0.6804871848793246,0.7199651675347396,0.6527696287912486
Shenzhen,0.7957792476040069,0.732627006662012,0.8038788127409592,0.8049848063875281,0.7923615891099178,0.7946249446431195,0.7077199642997893,0.8177728710215297,0.8238352667216713,0.7781079494040405,0.8076459220199718,0.8703775835095166,0.8533868446214414,0.9046230131554261,0.7622239377893446,0.8154366016661728,0.7316761643104619,0.7791065525207459,0.7190495950482252,0.695154561013849,0.7896449284069809,0.6746203404050659,0.7695001447410752,0.8630092216377706,0.7526309455674156,0.7816244965988878,0.7636166111959691,0.8171006328343374,0.8180849755258494,0.7732872876655361,0.8019077559878187,0.837082144159934,0.7642494909155363,0.7359491367041797,0.8296718232800401,0.8020533260063594,0.7481438813571417,0.8907609690319098,0.7556304712337889,0.7433824599879097,0.8018109689538614,0.832813067804195,0.7413500838804306,0.7822922605316176,0.7762624096003516,0.8201150362324165,0.7105222638357132,0.6420972832105702,0.7886347503261355,0.661396761992686,0.7827538786824381,0.7217531217600006,0.8894387623648647,0.6915336327829285,0.7056510344901398,0.6296042048431234,0.6619600682894675,0.7422410235490865,0.7680125955638853,0.7884850805981927,0.7678581230461683,0.6650514847846323,0.6281164316518297,0.6560616431271596,0.6633361163612391,0.7194083001964184,0.7137186813289582,0.8160975617271158,0.8323440496655754,0.7200921100268014,0.7630862859947558,0.830214994116644,0.7651305800902937,0.702958953469958,0.7169832743882236,0.6778955870997065,0.7324227175255662,0.688621081134897,0.7258463849169381,0.648699304520146,0.7126218481802551,0.7177556068613531,0.7979846114027206,0.6738461947991672,0.6666045760368677,0.6982732870316142,0.7222061720558258,0.6503141194034974,0.6185031385369102,0.6060270016490659,0.58057842300106,0.6197237086941828,0.681214275971803,0.7562888450807798,0.6522764055228489,0.7272593413021748,0.6819986564667755,0.5783426769303044,0.5693205455006916,0.5103712333719701,0.4268137139261945,0.2077189525134232,0.2160135152197502,0.0,0.3174018203667006,0.3061418495791507,0.2651145373413367,0.2544577461082682,0.34746950102924645,0.39471284703469467,0.6616001678365216,0.6304467393312205,0.6335068640380215,0.529972505360392,0.613318157573975,0.6210839347554797,0.504339682223574,0.6268663366369039,0.5789118794367447,0.7204129174152826,0.7780758129922138,0.742557543824717,0.7481960150678696,0.6843009207582662
Chengdu,0.812729528503152,0.766725263038353,0.8241243434152954,0.7775365624879655,0.7972236652803393,0.8143884986813967,0.7436530379848463,0.7702489678372724,0.8038734919970756,0.7540978024542693,0.7704234377870424,0.769543154349134,0.8360732544246701,0.8642874644766599,0.7531879296555364,0.7924369671349287,0.7360194843792589,0.7979654039189235,0.6166328140712756,0.6957808287095134,0.7249746202316683,0.687198028643464,0.7358696379823684,0.7445990865575265,0.6533571761984207,0.6999306554673628,0.7129328967100228,0.7784937131473456,0.7293043932349137,0.7021453435283049,0.6772766049479237,0.8079730457233678,0.7875979708039762,0.7133899726887417,0.7939892527960548,0.7728728010279502,0.7031863780860867,0.8157250793108063,0.7895466344764266,0.7618321917986411,0.8063239158742367,0.7554806463121296,0.688142030108428,0.8078646540277155,0.7043560465086317,0.7670924245230648,0.6861851658692417,0.6300942151563855,0.7966523272509136,0.6874348355408897,0.7542058277534246,0.7496917735224853,0.9216794692111959,0.6830266303537949,0.6795956089418036,0.6659041533423149,0.6565458476279059,0.7271263523478353,0.6874802330576106,0.6863462243557832,0.6719304129539609,0.611850918599826,0.632181701322944,0.7425338005192139,0.6875968743895098,0.7865357195063564,0.6605942997937149,0.7496236660588071,0.7619363286870323,0.7351107090228909,0.7806645158403224,0.7849408617191131,0.7251692185557801,0.7877705097090457,0.6282338981940664,0.658633339986719,0.6978050758562389,0.6758765456863012,0.6748680540637567,0.6804136496562178,0.7391453971558106,0.7279863981329879,0.7847955037947221,0.6757419137664133,0.6150263135448777,0.7293756476598694,0.6701290121265411,0.6211621458157635,0.6618815763760438,0.5678275359114732,0.5551648907576268,0.6450472338149478,0.602018574587888,0.6377248615061222,0.5988600028058519,0.7308433824245496,0.5576276669772989,0.5704957730871273,0.5977053287415923,0.5551412518527749,0.38123216085018663,0.30588771882304466,0.24935385167363466,0.3174018203667006,0.0,0.27989310021545655,0.22843070923731812,0.2943213316152593,0.5182256938776895,0.38918464785247064,0.5923554580365586,0.6542299008853218,0.5700630103478659,0.6635052984108308,0.6163040937977919,0.6233462602621189,0.47243328921460537,0.5506363129878817,0.5221131508302961,0.7421711235989257,0.7894360042003162,0.7468732263057991,0.7445631868753982,0.6580307111343549
Wuhan,0.7923044595930744,0.7749859318107929,0.7885057308456765,0.8090405187365171,0.8343877445091455,0.8327264350203903,0.7661857237009781,0.7405812613672155,0.8282104879477492,0.857661243701052,0.8438081537453946,0.8607397331133266,0.8270771731363833,0.8966384740670783,0.7453415433064015,0.7984229819218209,0.7287913911434305,0.7774959380029177,0.673318181311302,0.7211812399930555,0.764484976703218,0.7210394635548902,0.7614163535732945,0.8101498711650125,0.7060256318435449,0.7655881223560899,0.8372486625806363,0.8485209172581334,0.8261881793695058,0.7825188217267064,0.7326623363917121,0.781764123320697,0.7853248770978043,0.7876356645736275,0.78391995544001,0.8107054236431974,0.730672970344872,0.8805987654154745,0.7672634686477069,0.7527197571963008,0.8448820967714051,0.7919858996338547,0.7109043922249199,0.7653917421630938,0.7078491238580833,0.779604407953276,0.7004321825708569,0.6424991566395282,0.7867320411910562,0.7336993048361121,0.7330982101062988,0.8043859706991932,0.868885553317002,0.636926325453002,0.7034961469905658,0.6196373361355199,0.6729311380099187,0.7173372795000204,0.7764334838834775,0.696206484396287,0.8153556030770528,0.7091178751617684,0.6620914268697302,0.7598722279410142,0.7088023834167672,0.8175179643124324,0.7850837142879494,0.8753878728401923,0.8662344838353062,0.7685612430371236,0.8142955499045131,0.848781819396308,0.7914981312259537,0.762572992806795,0.7497570747466382,0.7654319675146752,0.7532517653268318,0.7584766974439863,0.7465484076267646,0.6855812425763403,0.7493862354028817,0.7986900677208099,0.87153688074856,0.6890503096615636,0.7105273768661231,0.7567617956607462,0.6874820067848127,0.6377556412034918,0.6539646902602271,0.6451658704362891,0.602438877321494,0.6321111509553287,0.6230374439125366,0.725867309176371,0.5956667248496506,0.8078137882071128,0.6961929162472555,0.6164973275678926,0.5741307112351024,0.5969863675458977,0.4259565042179363,0.32498091362235093,0.25399302191906326,0.3061418495791507,0.27989310021545655,0.0,0.24596961821975993,0.22578694540533173,0.5158911364985415,0.41304935452675173,0.7105151383020523,0.7412103380807481,0.6736630473844647,0.6682136763644715,0.6830000821523557,0.6780852770434133,0.5338736533514379,0.6755231872429344,0.6144315894131426,0.7439640261178733,0.793220484290134,0.7380042921474914,0.7554051874613704,0.6770867435697288
Chongqing,0.8142463416597604,0.740382913970662,0.7768928571969862,0.7715260083808652,0.8056066500420807,0.7957842604471629,0.7483894915560358,0.8119594384342076,0.7910788443841009,0.7825833023339918,0.7432030134478289,0.7931887784112952,0.8038064739076688,0.9110971263863316,0.7800191991781501,0.8233807645347304,0.7386908762803398,0.7813355104213722,0.6364307903748467,0.6909758780832387,0.7347359446201592,0.6768956380152906,0.727865474631349,0.7661658163283214,0.6896371903232847,0.7195147046702481,0.7617927807438144,0.7610277246999122,0.7781388908325599,0.7300351924570012,0.731342176413365,0.8295204182836748,0.8115534717433041,0.784661177404611,0.8420617920782156,0.839494677227301,0.7516181988285494,0.9110967508001687,0.8127560001124147,0.8100201950668213,0.8657134978242936,0.8335333313438416,0.7250443345907837,0.8423915908332986,0.7611140036119455,0.7920217193595689,0.7102499985135265,0.6501533832680311,0.8095793263880146,0.7684404872254988,0.7819307926704049,0.8173587872278718,0.9790626264692884,0.6461006042000523,0.7081660087227588,0.6059356421187447,0.699791457843647,0.7631056462867456,0.7444778736427975,0.7458706140916582,0.7210952674847193,0.6296647934037816,0.6048076060342613,0.7930369036411757,0.7114449532540863,0.8326282419565709,0.7272928526268385,0.8402003340458777,0.8155483529774243,0.7961299470553284,0.7847168243497096,0.8280863780629106,0.7964293917598607,0.7246372782628208,0.7071686835177118,0.6964435716437705,0.7296922669670645,0.6940462216458355,0.7210777188164212,0.6824064681962672,0.7218809315812674,0.7574224808578496,0.8295433013467732,0.6824616411145421,0.6673029027514319,0.7315434258793498,0.7197174378245177,0.6292789063664062,0.6701027816575617,0.6518098093148283,0.5972957142647812,0.6613064708341887,0.6679682432409051,0.755929726134501,0.6007181531362802,0.8085789204352919,0.6299343865196203,0.6323734905321904,0.5995151903378141,0.5861593542445931,0.4059807535625356,0.2936157899004883,0.2490070597607711,0.2651145373413367,0.22843070923731812,0.24596961821975993,0.0,0.23840664329908012,0.4977450804745073,0.4381359450702945,0.6136575846531428,0.6331381107413296,0.602849618352812,0.6836602212860703,0.6531712054333022,0.61310589697514,0.46503592696188156,0.5892168325693268,0.5295395394864162,0.7281887000406588,0.7817031299630703,0.7156855985331156,0.7519000841994935,0.6634173984218406
Tianjin,0.7686422608875421,0.7560569814969262,0.7592230638654662,0.7592030491059281,0.8338982297264667,0.7808824350528174,0.7667774318610289,0.7967251891377323,0.7656807327247772,0.7531185933205629,0.7896149751660918,0.8371710260345048,0.8158948474291099,0.8815481894322701,0.7592785502198149,0.7711909286519982,0.721560148174627,0.7677957691402821,0.6496830256399344,0.6463870177281776,0.7824129138439622,0.6398270446073413,0.7132693463378457,0.7695970651202978,0.6920013103732153,0.7191601928569111,0.8040966086546163,0.8305676937528719,0.7916236773505553,0.78706994319959,0.7419176723206751,0.734106142082527,0.7806151006433856,0.781839620927705,0.7798928930710798,0.7745372012948875,0.6544338220201249,0.8193181103188598,0.6943775963700085,0.7216988973963574,0.8276663193549899,0.7902353440951421,0.6501020589030617,0.7106932764578191,0.7560404849773321,0.7869672068584552,0.7056687683167524,0.6740355401379218,0.7020061817939152,0.6761377941847804,0.6421317513725991,0.8201789596639006,0.8874226938691834,0.7046760404449524,0.7417229597054202,0.5892709500062843,0.6449476437592905,0.7237255043890948,0.7242931872953702,0.7836097607621664,0.7791964464522843,0.6770546620022111,0.5849583667967391,0.7088003616500068,0.6130278496681272,0.6748352794936052,0.7178984267893009,0.8148593385973413,0.8039444656434613,0.728812809269267,0.7885851476164502,0.8082922044596144,0.7288228495254448,0.7410062400957489,0.7628301082939577,0.6973039205653446,0.6845320127214953,0.7211030687965668,0.7089815050993344,0.6357629132939536,0.7151127535346345,0.7162757392953963,0.822187768668721,0.6657071444892682,0.6795173505005617,0.7359502600621017,0.7351211391038874,0.6527501609285387,0.6071183307810644,0.6437979528498106,0.6017917459351316,0.6596465643301889,0.6779344326242168,0.77626078525406,0.6341647712634205,0.727652248952286,0.760455047323037,0.5981096796215297,0.5051071237471074,0.5334733913924912,0.40523303203582994,0.2837419586315644,0.20281745048650868,0.2544577461082682,0.2943213316152593,0.22578694540533173,0.23840664329908012,0.0,0.4706837952650944,0.4274094501562,0.6551211811808557,0.6740727951674552,0.6362263301420421,0.5703154858462085,0.6085449200643309,0.7078418845251089,0.5248205132573509,0.6546904841982257,0.5868706272531214,0.6757338237994308,0.7374317046174343,0.7235136344441813,0.756319816258858,0.6540180973785813
Hong Kong,0.6431911030264017,0.67456551976585,0.7974121828003111,0.7415210066570592,0.8011173623145978,0.7780444408235424,0.6693968103626953,0.7522195863550719,0.7819730627163175,0.7700033852741807,0.7720380678114431,0.8302625665000601,0.7980446736648503,0.7871948058974945,0.6478500006233529,0.7214473428356194,0.6858720072276951,0.6937766605810516,0.7511049845439179,0.7506842549934308,0.7626138566571553,0.638207795929246,0.6975660219793067,0.8035028591784954,0.6766668716844322,0.7797289831697922,0.7450013542043806,0.8167325325927346,0.7393976615462068,0.7470874900260558,0.7639738012496606,0.812346834806398,0.5668755863819769,0.6436664634345637,0.8063938667921782,0.7345030984004282,0.7550168656371176,0.8034373673247368,0.7910750696042821,0.6817886653630258,0.7441349168734923,0.8124015933973772,0.7596220553236936,0.7279567884137492,0.7260374419093274,0.8158135509566495,0.6818878862106297,0.7029619162339009,0.777402942618603,0.6313067797133565,0.759853962617916,0.746707492232576,0.9286142897657766,0.7952733050666234,0.7010162059780247,0.739461599663547,0.6826292062164163,0.8117751868561125,0.7768485613532596,0.8482330049169253,0.8637210583524217,0.6661548971340958,0.7089305809983383,0.5757984691322474,0.6127175022600921,0.65430053756884,0.7580110739709737,0.8090412834959222,0.8363177147893726,0.7417274165578799,0.7869757118829495,0.8875383000866905,0.8014415421497256,0.7300481021046117,0.8161321912301044,0.6501471242623,0.7182789879885911,0.713275095118246,0.7977289547276952,0.7592031467678515,0.7648844360421133,0.7796415286021863,0.867500534610129,0.785645937598647,0.742348110607129,0.6390310990515313,0.690910598982564,0.6787842074596804,0.64846122457375,0.6682266211042683,0.6834913793685671,0.7037268271589169,0.7577178161335251,0.7648387660392857,0.6583851184522663,0.6809359214817201,0.6624102647553767,0.4651081623533132,0.569795618673351,0.5044761433113726,0.3951810422475932,0.2642487482340732,0.3706206060721047,0.34746950102924645,0.5182256938776895,0.5158911364985415,0.4977450804745073,0.4706837952650944,0.0,0.36674267766666635,0.5689014299361685,0.5195310895590939,0.46965298426223046,0.26449957353646647,0.47200941240373107,0.655586160013881,0.5418304789631763,0.6223486457966396,0.5383796970700967,0.5512034289313527,0.6098333159297644,0.6512042531827463,0.6776276997793791,0.5554189097967668
Taipei,0.6664833087333217,0.6429658854151052,0.7632923791775351,0.7525580625851067,0.8371477127608632,0.7246311569626567,0.6092237542252787,0.706594987236298,0.6882455728970152,0.751764628007501,0.7580110024597573,0.7570655151785967,0.7218310443504683,0.7305515180853888,0.6980828092959305,0.7588117355385904,0.7026715235563479,0.7520577032828697,0.6705568552338006,0.7221850111964506,0.6321665451405654,0.6871268537169148,0.7135356746343824,0.7157067920969091,0.6202274445561291,0.67188978862215,0.6509943260517467,0.7996497975660825,0.6738573838381995,0.608881429872725,0.6108899817945954,0.6673593136438551,0.7305795193994484,0.6961975732674458,0.7733510996417882,0.6757939469711483,0.6557114962876014,0.7807088346855907,0.8044616087995089,0.698605170364665,0.7373630643544524,0.7324630858860897,0.7837879824971372,0.7706038963162667,0.6770956530291419,0.711480122804899,0.6496665530943326,0.618978107715676,0.7297677534062283,0.630313269450504,0.7245994216838403,0.7227998737531183,0.8284911198251756,0.6366019489822106,0.6280284351673516,0.6857725403580082,0.6429652719974175,0.6784571484920129,0.7366216519173399,0.681149425997183,0.8009888352289328,0.6412726883807838,0.6974117237747728,0.7341604454046735,0.6955787275330754,0.7129745963142446,0.6761067389116848,0.7649027637499424,0.7448675360774959,0.6734836740067394,0.8345780610753977,0.8486993520438784,0.7588457200071814,0.7592364498171479,0.7152501764076442,0.6934264487652273,0.7554894047332703,0.6490210584507292,0.6400970826438606,0.6557604587139663,0.6918837509658997,0.695985333073412,0.8415576943808387,0.655997276277664,0.6672480983394851,0.7049908078865795,0.6662661105116586,0.6663017389016919,0.6679659515270309,0.6751875858796634,0.6833901392570433,0.7127697850023267,0.6858411353510414,0.6565785804755586,0.577768192626557,0.6082561153624131,0.5546744043620391,0.44422807304276424,0.4934029766128366,0.4117489647342716,0.3502735219429687,0.33291981366410206,0.3650496721299007,0.39471284703469467,0.38918464785247064,0.41304935452675173,0.4381359450702945,0.4274094501562,0.36674267766666635,0.0,0.5598672948875912,0.4966765965003799,0.499429192190622,0.4942405667741726,0.462992440095245,0.583793813692981,0.4303430325824381,0.5737002989678337,0.4900633339057603,0.6620268842364301,0.6970645543941402,0.6805306918328202,0.7230464909048095,0.5847901451688413
Jakarta,0.7447361774051282,0.8242431257257644,0.7448083645852817,0.8197595046868038,0.8943156560047705,0.8397867548167803,0.8167143643958352,0.7662146372659056,0.6969013134090299,0.7854055901336732,0.8103208368225698,0.7666370290934097,0.8433638274023925,0.7289556286842556,0.8039433930739259,0.8570564439623902,0.730021973849968,0.889876115087513,0.8087995927614142,0.8465163480167642,0.7156487550698349,0.6003224259848221,0.6533467714669584,0.5766026869343512,0.6151320119092887,0.7469586855055548,0.6559826258991412,0.7695379752099556,0.727217646831994,0.643599848836321,0.6777773250057829,0.6514842751113146,0.6657111473648689,0.7588471428238146,0.7228805900250307,0.6681007208279938,0.7648300422657267,0.7969300078077295,0.785963416341555,0.6539619553482259,0.6786276432952743,0.7330665624480366,0.7274740159409424,0.7643676992318146,0.6546795039107848,0.7166694071779808,0.663429631869431,0.6479871381131015,0.7843538962039203,0.5924435823793509,0.6417086663539987,0.9108181574251161,0.7978619729659003,0.6847069728117274,0.6210862155749105,0.708651268646721,0.5273082584406312,0.5761932257878533,0.6259837443205784,0.682531451992747,0.6425237019168575,0.5238323216239966,0.5634997901509807,0.6787086100989896,0.6592532911924509,0.6811387844821164,0.5323178750266349,0.6176880222843038,0.6029810823988997,0.6178027517129923,0.7140899310428568,0.6910185788372567,0.7061999301793065,0.6570055427442284,0.6389103472012587,0.5974240204560177,0.6463079590599655,0.4998905333985053,0.6028503412056756,0.49187175622491897,0.5536251158944314,0.6754220557862842,0.6625025723541309,0.6661630920524682,0.6156265083334613,0.6052714162225669,0.6230064699282649,0.6233503029444949,0.6757905371698585,0.7260986278050496,0.682640630104302,0.5762564341260998,0.5835178208309926,0.5429607256758727,0.47830787131891617,0.5050356439241521,0.585928000258749,0.5313034538647929,0.5863373714326162,0.5175405099220667,0.586195291089951,0.5880096330686923,0.5858421055355604,0.6616001678365216,0.5923554580365586,0.7105151383020523,0.6136575846531428,0.6551211811808557,0.5689014299361685,0.5598672948875912,0.0,0.4181545688635784,0.3700898977836008,0.5033331653663862,0.3184833466094056,0.6806289612825491,0.46395684218255817,0.5559115660757163,0.4506975611710059,0.5405631227244054,0.6016981038165694,0.6284233092622318,0.6246714957756196,0.571612505074085
Manila,0.7294442556137106,0.6661577873208898,0.7282680851838425,0.7620837289385087,0.7885645548841315,0.7876991286550794,0.6461766001305815,0.7874010105299558,0.7009107304622156,0.7997032493104885,0.7526737267562277,0.7697101722852889,0.7917172132482309,0.7106792239830513,0.7511760620178409,0.7621160637270867,0.7158482082664702,0.6819787415291539,0.5949693937537149,0.6040826933704095,0.5594208495030888,0.6555131295599402,0.6937084597580282,0.6897237037614348,0.5556921165108921,0.6201187215181785,0.5551912030441727,0.6247174496908392,0.4551735047996993,0.5525420363492741,0.5949242572046214,0.6166899723132071,0.7152058456496408,0.7340950142117928,0.8801084309461112,0.5913281698189363,0.6782077722528133,0.7492067540252603,0.7771895833267359,0.7487802045804273,0.7827027203102515,0.7997711403388492,0.830226334086476,0.8708778630308471,0.8036342372283825,0.8127131308510751,0.6990001226657419,0.6993280015080716,0.8114026058388963,0.7070171464450197,0.7260509283133927,0.7467487693994596,0.8332183275377698,0.7445968021441629,0.7202475666192059,0.7662948821552323,0.6660798406711215,0.7292084647207124,0.7315678410491453,0.7952432452224791,0.6529787384803079,0.5776690866381394,0.5911109915307222,0.7211351514891542,0.7361679040771625,0.6714928110267823,0.650594130318144,0.6286079297446119,0.8077720084404357,0.7566191843744557,0.7179036370834947,0.7165784905659104,0.8079200868170925,0.6016263812159665,0.6682588167090515,0.6825134963765602,0.7349815399867958,0.5986026795110699,0.6939772614180614,0.6098831434526761,0.6281674054110395,0.646607883445651,0.8077118271213406,0.6630102186429315,0.7098394051075883,0.6063422570574448,0.6588942861588115,0.6147580785684685,0.6420342559843559,0.6898125315986176,0.6660940543144065,0.6120929274196509,0.6410046238962095,0.6337684067146856,0.5752976406343497,0.4967961492677798,0.5492902603144778,0.5088935261469181,0.6067986720438788,0.531850004509002,0.6180606848088834,0.5832199482389602,0.5904502041396609,0.6304467393312205,0.6542299008853218,0.7412103380807481,0.6331381107413296,0.6740727951674552,0.5195310895590939,0.4966765965003799,0.4181545688635784,0.0,0.4201606016525723,0.5517396354696622,0.4638562054008204,0.611704243093374,0.5117001768479071,0.6084376911416439,0.5143452209032462,0.6069522543649837,0.6587092368029097,0.6472070069147547,0.7445585833466918,0.6329121697168669
Bangkok,0.7250334598680237,0.760252736008209,0.7787750595661352,0.7703611048138137,0.8441219298839178,0.8601675919123375,0.7661828496562495,0.7809764185670085,0.7107526873983554,0.7479191536237937,0.7646950218813698,0.7210995083619032,0.7941596145395727,0.6967359263553781,0.7344176875825903,0.7413751022822991,0.7299495182102743,0.837608485603613,0.7325737021123704,0.7518593445856833,0.6844836020699436,0.6547241934292187,0.764913278932537,0.6714169347786646,0.6078593233444284,0.7315433559522375,0.6454621191577159,0.790032167297077,0.7064202095165251,0.6039169481960819,0.602310265902701,0.6550627947642238,0.6277397928037981,0.6686557183774307,0.7711114501692711,0.7140487870625367,0.7354603982894292,0.7298172739122507,0.7143711261192738,0.6286423309910034,0.6898514939275342,0.6835292874846688,0.7132532536926401,0.7896762595182499,0.5942925670304127,0.7239555094645869,0.5241068521848037,0.5842239990845689,0.7458902104092309,0.6105970332841146,0.6213969678391125,0.756518390324455,0.8351179181660768,0.6594810402517797,0.6455344533706,0.6804802051853638,0.5851024617556073,0.6920019318698698,0.5640655646756959,0.735283542900824,0.6242528596545462,0.5610545439775727,0.6076208312357929,0.6371568780492066,0.6254505628874307,0.6250082859731987,0.5283183476058946,0.5617104236246263,0.69642831200624,0.6719759283669238,0.7058677173536644,0.6880153757267697,0.5968324371137674,0.7460103353104304,0.6021870570703687,0.6486685058115322,0.717248248534366,0.5282429938205155,0.5872926489520945,0.5794343252414725,0.6759564336498292,0.5692977946022224,0.7719655865204038,0.741996227023026,0.6798244957105112,0.5995046998593716,0.5793896820514113,0.5134900218744021,0.5980846626718095,0.6318281574455871,0.6143523780305555,0.5822718649034613,0.6060953562311031,0.5665141145011516,0.43524433066392165,0.4429136702465106,0.370220275502808,0.47257103945262713,0.6047495232640454,0.4811117619324403,0.562617434353996,0.5339661614183137,0.5342862445814922,0.6335068640380215,0.5700630103478659,0.6736630473844647,0.602849618352812,0.6362263301420421,0.46965298426223046,0.499429192190622,0.3700898977836008,0.4201606016525723,0.0,0.47102826097844674,0.3704638178300754,0.5477065384343124,0.39621485267009193,0.3633947243937392,0.3284145095973925,0.5757601173868919,0.6168022754840714,0.6385160851539087,0.6700353092757494,0.5870170695380025
